A1CF	106
A2M	1134
A4GNT	272
AAAS	2959
AACS	4334
AADAC	61
AADAT	359
AAGAB	1518
AAK1	3510
AAMDC	724
AANAT	69
AAR2	672
AARS1	3230
AARS2	1299
AASDH	633
AASDHPPT	1536
AASS	37
AATF	1361
AATK	191
ABAT	1521
ABCA1	1212
ABCA12	383
ABCA13	707
ABCA2	1071
ABCA3	1984
ABCA4	60
ABCA5	2739
ABCA7	200
ABCB1	306
ABCB10	314
ABCB11	111
ABCB5	136
ABCB6	563
ABCB7	2545
ABCB8	1298
ABCB9	1189
ABCC10	1257
ABCC2	140
ABCC3	243
ABCC4	869
ABCC5	2049
ABCC8	923
ABCC9	1114
ABCD2	707
ABCD3	1543
ABCD4	999
ABCE1	3586
ABCF1	2870
ABCF2	3458
ABCF3	2823
ABCG1	317
ABCG2	120
ABCG4	21
ABCG5	12
ABCG8	16
ABHD10	928
ABHD12	1498
ABHD12B	512
ABHD13	835
ABHD14A	754
ABHD14B	1394
ABHD15	404
ABHD17A	4126
ABHD17B	829
ABHD17C	1965
ABHD18	652
ABHD2	6690
ABHD3	541
ABHD5	219
ABHD6	3054
ABHD8	24
ABI1	5238
ABI2	5324
ABI3	10
ABITRAM	616
ABL1	1709
ABL2	909
ABLIM1	4461
ABLIM2	533
ABLIM3	204
ABR	2679
ABRA	3
ABRACL	689
ABRAXAS1	1168
ABRAXAS2	1421
ABT1	639
ABTB1	2028
ABTB2	2727
ACAA1	1020
ACAA2	3315
ACACA	1171
ACACB	2507
ACAD10	252
ACAD11	1459
ACAD8	461
ACAD9	2153
ACADL	4145
ACADM	2073
ACADS	1691
ACADSB	589
ACADVL	490
ACAN	40
ACAP1	349
ACAP2	1838
ACAP3	179
ACAT1	1511
ACAT2	1279
ACBD3	4974
ACBD4	213
ACBD5	1708
ACBD6	1331
ACBD7	1060
ACCS	383
ACE	149
ACE2	305
ACER1	28
ACER2	25
ACER3	843
ACHE	39
ACIN1	2243
ACKR2	57
ACKR3	665
ACKR4	144
ACLY	8533
ACMSD	18
ACO1	1660
ACO2	7922
ACOD1	107
ACOT11	1116
ACOT12	8
ACOT13	747
ACOT7	1721
ACOT8	942
ACOT9	1972
ACOX1	3448
ACOX2	743
ACOX3	671
ACP1	2803
ACP2	1000
ACP5	3011
ACP6	660
ACSBG1	1146
ACSBG2	1528
ACSF2	3004
ACSF3	1382
ACSL1	4693
ACSL3	1023
ACSL4	3382
ACSL5	231
ACSL6	625
ACSS1	625
ACSS2	1953
ACSS3	993
ACTA1	669
ACTA2	3533
ACTB	132708
