A1CF	43
A2M	384
A4GNT	3
AAAS	3436
AACS	493
AADAC	10
AADAT	102
AAGAB	504
AAK1	1484
AAMDC	646
AANAT	285
AAR2	265
AARS1	1535
AARS2	374
AASDH	295
AASDHPPT	526
AASS	75
AATF	1217
AATK	220
ABAT	261
ABCA1	897
ABCA12	183
ABCA13	20
ABCA2	1302
ABCA3	442
ABCA4	139
ABCA5	1000
ABCA7	513
ABCB1	141
ABCB10	242
ABCB11	471
ABCB5	86
ABCB6	533
ABCB7	1719
ABCB8	224
ABCB9	575
ABCC10	408
ABCC2	84
ABCC3	45
ABCC4	179
ABCC5	1007
ABCC8	107
ABCC9	310
ABCD2	497
ABCD3	656
ABCD4	572
ABCE1	1950
ABCF1	3817
ABCF2	5441
ABCF3	1758
ABCG1	155
ABCG2	9
ABCG4	11
ABCG5	194
ABCG8	56
ABHD10	370
ABHD12	251
ABHD12B	663
ABHD13	340
ABHD14A	2212
ABHD14B	1008
ABHD15	199
ABHD17A	7468
ABHD17B	444
ABHD17C	260
ABHD18	181
ABHD2	757
ABHD3	79
ABHD5	135
ABHD6	135
ABHD8	140
ABI1	729
ABI2	2244
ABI3	15
ABITRAM	450
ABL1	1590
ABL2	556
ABLIM1	1838
ABLIM2	169
ABLIM3	179
ABR	702
ABRA	32
ABRACL	101
ABRAXAS1	527
ABRAXAS2	270
ABT1	143
ABTB1	630
ABTB2	892
ACAA1	354
ACAA2	1082
ACACA	566
ACACB	1309
ACAD10	558
ACAD11	356
ACAD8	76
ACAD9	1194
ACADL	1103
ACADM	1235
ACADS	562
ACADSB	351
ACADVL	1605
ACAN	29
ACAP1	585
ACAP2	1860
ACAP3	220
ACAT1	195
ACAT2	132
ACBD3	528
ACBD4	435
ACBD5	564
ACBD6	539
ACBD7	561
ACCS	1053
ACE	27
ACE2	9
ACER1	235
ACER2	45
ACER3	1914
ACHE	13
ACIN1	3817
ACKR2	47
ACKR3	445
ACKR4	27
ACLY	2476
ACMSD	31
ACO1	6585
ACO2	3292
ACOD1	3
ACOT11	242
ACOT12	539
ACOT13	273
ACOT7	4823
ACOT8	462
ACOT9	423
ACOX1	745
ACOX2	156
ACOX3	565
ACP1	863
ACP2	1549
ACP5	411
ACP6	606
ACSBG1	648
ACSBG2	2300
ACSF2	130
ACSF3	293
ACSL1	820
ACSL3	216
ACSL4	476
ACSL5	2
ACSL6	445
ACSS1	111
ACSS2	1990
ACSS3	618
ACTA1	477
ACTA2	3059
ACTB	15286
ACTC1	8
ACTG1	18267
ACTG2	421
ACTL10	611
ACTL6A	606
ACTL6B	900
ACTN1	5748
ACTN2	75
ACTN4	1588
ACTR10	3773
ACTR1A	2924
ACTR2	3219
ACTR3	493
ACTR3B	1505
ACTR5	618
ACTR6	687
ACTR8	631
ACVR1	451
ACVR1B	693
ACVR1C	20
ACVR2A	418
ACVR2B	58
ACVRL1	153
ACYP1	1401
ACYP2	544
ADA	76
ADA2	61
ADAD1	1667
ADAL	110
ADAM10	782
ADAM11	76
ADAM12	66
ADAM15	345
ADAM17	731
ADAM19	27
ADAM22	23
ADAM23	2014
ADAM28	244
ADAM33	351
ADAM8	7
ADAM9	787
ADAMTS1	139
ADAMTS10	209
ADAMTS12	38
ADAMTS13	476
ADAMTS14	394
ADAMTS15	1
ADAMTS17	294
ADAMTS18	41
ADAMTS19	7
ADAMTS2	341
ADAMTS20	16
ADAMTS3	1045
ADAMTS5	143
ADAMTS6	86
ADAMTS7	84
ADAMTS8	82
ADAMTS9	528
ADAMTSL1	74
ADAMTSL2	87
ADAMTSL3	161
ADAMTSL5	23
ADAP1	158
ADAP2	943
ADAR	1983
ADARB1	761
ADARB2	313
ADAT1	332
ADAT2	402
ADCK1	342
ADCK2	176
ADCY1	116
ADCY2	187
ADCY3	145
ADCY5	352
ADCY6	872
ADCY7	164
ADCY8	38
ADCY9	990
ADCYAP1	67
ADCYAP1R1	11
ADD1	3489
ADD2	68
ADD3	1711
ADGB	857
ADGRA1	93
ADGRA2	211
ADGRA3	580
ADGRB1	210
ADGRB2	26
ADGRB3	213
ADGRD1	312
ADGRD2	110
ADGRF4	9
ADGRF5	51
ADGRG1	940
ADGRG2	876
ADGRG3	7
ADGRG4	130
ADGRG6	127
ADGRL2	384
ADGRL3	6801
ADGRL4	119
ADGRV1	29
ADHFE1	104
ADI1	1294
ADIG	3
ADIPOQ	82
ADIPOR1	3909
ADIPOR2	2166
ADK	1596
ADM	88
ADM2	7
ADNP2	1397
ADO	181
ADORA1	19
ADORA2A	289
ADORA2B	147
ADPGK	1264
ADPRH	669
ADPRHL1	15
ADPRM	351
ADPRS	215
ADRA1A	269
ADRA1B	123
ADRA1D	12
ADRA2A	19
ADRA2C	403
ADRB1	45
ADRB2	16
ADRB3	1
ADRM1	3158
ADSL	410
ADSS1	861
ADSS2	1246
AEBP1	474
AEBP2	574
AEN	112
AFAP1	420
AFAP1L1	103
AFAP1L2	206
AFDN	5717
AFF1	529
AFF2	279
AFF3	473
AFF4	591
AFG1L	608
AFG3L2	1412
AFMID	82
AFTPH	853
AGA	517
AGAP1	1690
AGAP2	13
AGAP3	1256
AGBL1	75
AGBL2	495
AGBL5	8102
AGFG1	1322
AGGF1	1033
AGK	664
AGL	366
AGMAT	31
AGMO	95
AGO2	367
AGO3	1102
AGPAT1	547
AGPAT2	1049
AGPAT3	639
AGPAT4	363
AGPAT5	188
AGPS	1076
AGR2	49
AGR3	2
AGRN	1372
AGT	3
