A1CF	27
A2M	2477
A4GNT	45
AAAS	1452
AACS	1156
AADAC	8
AADAT	291
AAGAB	729
AAK1	3514
AAMDC	389
AANAT	73
AAR2	442
AARS1	2199
AARS2	877
AASDH	357
AASDHPPT	752
AASS	77
AATF	1086
AATK	175
ABAT	801
ABCA1	2582
ABCA12	241
ABCA13	218
ABCA2	1743
ABCA3	1756
ABCA4	39
ABCA5	1994
ABCA7	403
ABCB1	141
ABCB10	132
ABCB11	21
ABCB5	138
ABCB6	378
ABCB7	1897
ABCB8	1640
ABCB9	605
ABCC10	782
ABCC2	123
ABCC3	366
ABCC4	589
ABCC5	2294
ABCC8	327
ABCC9	1326
ABCD2	606
ABCD3	748
ABCD4	749
ABCE1	2324
ABCF1	2302
ABCF2	2258
ABCF3	2020
ABCG1	392
ABCG2	53
ABCG4	10
ABCG5	3
ABCG8	3
ABHD10	524
ABHD12	1208
ABHD12B	331
ABHD13	503
ABHD14A	504
ABHD14B	949
ABHD15	382
ABHD17A	2710
ABHD17B	433
ABHD17C	1084
ABHD18	321
ABHD2	3929
ABHD3	339
ABHD5	116
ABHD6	1567
ABHD8	22
ABI1	3432
ABI2	3215
ABI3	14
ABITRAM	359
ABL1	1559
ABL2	696
ABLIM1	3157
ABLIM2	261
ABLIM3	258
ABR	2989
ABRA	2
ABRACL	498
ABRAXAS1	615
ABRAXAS2	724
ABT1	372
ABTB1	1415
ABTB2	1710
ACAA1	648
ACAA2	1777
ACACA	806
ACACB	1590
ACAD10	120
ACAD11	752
ACAD8	439
ACAD9	1489
ACADL	2118
ACADM	1198
ACADS	676
ACADSB	385
ACADVL	879
ACAN	167
ACAP1	614
ACAP2	1304
ACAP3	191
ACAT1	861
ACAT2	814
ACBD3	2738
ACBD4	287
ACBD5	916
ACBD6	806
ACBD7	235
ACCS	528
ACE	303
ACE2	43
ACER1	14
ACER2	17
ACER3	806
ACHE	33
ACIN1	2119
ACKR2	43
ACKR3	585
ACKR4	108
ACLY	4534
ACMSD	6
ACO1	1259
ACO2	5173
ACOD1	184
ACOT11	720
ACOT12	11
ACOT13	535
ACOT7	1049
ACOT8	597
ACOT9	1034
ACOX1	2455
ACOX2	398
ACOX3	388
ACP1	1467
ACP2	1131
ACP5	1700
ACP6	515
ACSBG1	842
ACSBG2	1188
ACSF2	2026
ACSF3	832
ACSL1	2768
ACSL3	629
ACSL4	2182
ACSL5	43
ACSL6	354
ACSS1	410
ACSS2	1389
ACSS3	706
ACTA1	1382
ACTA2	6374
ACTB	106181
ACTC1	465
ACTG1	31688
ACTG2	4856
ACTL10	0
ACTL6A	1122
ACTL6B	419
ACTN1	4128
ACTN2	37
ACTN4	3938
ACTR10	1447
ACTR1A	2895
ACTR2	2554
ACTR3	3933
ACTR3B	787
ACTR5	1195
ACTR6	1456
ACTR8	608
ACVR1	1019
ACVR1B	678
ACVR1C	47
ACVR2A	1527
ACVR2B	56
ACVRL1	314
ACYP1	544
ACYP2	604
ADA	501
ADA2	244
ADAD1	500
ADAL	466
ADAM10	1108
ADAM11	155
ADAM12	456
ADAM15	798
ADAM17	1819
ADAM19	240
ADAM22	57
ADAM23	1230
ADAM28	117
ADAM33	1043
ADAM8	652
ADAM9	2397
ADAMTS1	990
ADAMTS10	1827
ADAMTS12	465
ADAMTS13	952
ADAMTS14	1552
ADAMTS15	519
ADAMTS17	543
ADAMTS18	414
ADAMTS19	58
ADAMTS2	858
ADAMTS20	37
ADAMTS3	463
ADAMTS5	1270
ADAMTS6	115
ADAMTS7	449
ADAMTS8	173
ADAMTS9	1637
ADAMTSL1	83
ADAMTSL2	160
ADAMTSL3	288
ADAMTSL5	143
ADAP1	113
ADAP2	42
ADAR	2133
ADARB1	530
ADARB2	63
ADAT1	379
ADAT2	345
ADCK1	216
ADCK2	636
ADCY1	327
ADCY2	167
ADCY3	296
ADCY5	627
ADCY6	1547
ADCY7	655
ADCY8	55
ADCY9	1880
ADCYAP1	39
ADCYAP1R1	42
ADD1	3123
ADD2	136
ADD3	461
ADGB	453
ADGRA1	102
ADGRA2	1058
ADGRA3	1406
ADGRB1	87
ADGRB2	8
ADGRB3	325
ADGRD1	722
ADGRD2	8
ADGRF4	25
ADGRF5	30
ADGRG1	3167
ADGRG2	222
ADGRG3	48
ADGRG4	344
ADGRG6	345
ADGRL2	853
ADGRL3	4271
ADGRL4	261
ADGRV1	125
ADHFE1	141
ADI1	1404
ADIG	293
ADIPOQ	877
ADIPOR1	2193
ADIPOR2	2632
ADK	925
ADM	1926
ADM2	129
ADNP2	547
ADO	257
ADORA1	7
ADORA2A	110
ADORA2B	130
ADPGK	1537
ADPRH	1817
ADPRHL1	24
ADPRM	214
ADPRS	480
ADRA1A	8
ADRA1B	91
ADRA1D	86
ADRA2A	2452
ADRA2C	678
ADRB1	124
ADRB2	14
ADRB3	36
ADRM1	3315
ADSL	668
ADSS1	927
ADSS2	1020
AEBP1	2589
AEBP2	353
AEN	882
AFAP1	1777
AFAP1L1	197
AFAP1L2	1204
AFDN	3960
AFF1	1593
AFF2	388
AFF3	243
AFF4	1186
AFG1L	206
AFG3L2	1663
AFMID	402
AFTPH	664
AGA	844
AGAP1	2658
AGAP2	41
AGAP3	957
AGBL1	258
AGBL2	33
AGBL5	1604
AGFG1	3061
AGGF1	537
AGK	732
AGL	385
AGMAT	25
AGMO	158
AGO2	682
AGO3	2711
AGPAT1	585
AGPAT2	600
AGPAT3	1597
AGPAT4	670
AGPAT5	837
AGPS	1428
AGR2	53
AGR3	18
AGRN	7547
AGT	4
AGTPBP1	401
AGTR1	151
AGTR2	90
AGXT	9
AGXT2	42
AHCY	2388
AHCYL1	656
AHCYL2	1154
AHDC1	1476
AHI1	414
AHNAK	1848
AHNAK2	2051
AHR	417
AHRR	1
AHSA1	4121
AHSA2P	1860
AHSG	35
AICDA	1
AIDA	2995
AIF1L	674
AIFM1	1293
AIFM2	670
AIFM3	323
AIG1	337
AIMP1	731
AIMP2	2739
AJAP1	143
AJM1	1511
AK1	1313
AK2	5850
AK3	410
AK4	638
AK5	72
AK6	402
AK7	81
AK8	155
AK9	548
AKAIN1	7
AKAP1	7759
AKAP10	1554
AKAP11	550
AKAP12	9690
AKAP13	2074
AKAP14	120
AKAP17A	997
AKAP5	46
AKAP6	559
AKAP7	226
AKAP8	1055
AKAP8L	240
AKAP9	1331
AKIP1	307
AKIRIN2	3174
AKNA	688
AKNAD1	86
AKR1A1	2720
AKR1D1	2686
AKR7A2	2949
AKT1	1351
AKT3	424
ALAD	829
ALAS1	3385
ALCAM	556
ALDH16A1	412
ALDH18A1	742
ALDH1A1	5
ALDH1A2	547
ALDH1A3	718
ALDH1L2	332
ALDH2	5552
ALDH3A2	280
ALDH4A1	1453
ALDH5A1	225
ALDH6A1	430
ALDH7A1	349
ALDH8A1	15
ALDH9A1	3778
ALDOB	98
ALDOC	21695
ALG1	327
ALG11	572
ALG12	1200
ALG14	771
ALG2	310
ALG3	1372
ALG5	1006
ALG6	727
ALG8	943
ALG9	627
ALK	479
ALKAL1	9
ALKAL2	92
ALKBH1	801
ALKBH2	803
ALKBH3	518
ALKBH4	358
ALKBH5	2059
ALKBH7	966
ALKBH8	991
ALMS1	436
ALOX5	326
ALPK1	262
ALPK2	679
ALPK3	142
ALPL	923
ALS2	1343
ALS2CL	476
ALX1	39
ALX3	8
ALX4	366
ALYREF	2344
AMACR	65
AMBRA1	3056
AMD1	2133
AMDHD1	14
AMDHD2	698
AMER1	1007
AMER2	42
AMER3	91
AMFR	1522
AMH	12114
AMHR2	1217
AMIGO1	695
AMIGO2	178
AMIGO3	299
AMMECR1	601
AMMECR1L	728
AMN	125
AMN1	223
AMOT	1509
AMOTL1	1667
AMOTL2	1292
AMPD1	66
AMPD2	1169
AMPD3	876
AMPH	16
AMT	485
AMZ1	57
ANAPC1	2113
ANAPC10	429
ANAPC11	708
ANAPC13	920
ANAPC15	1090
ANAPC16	1596
ANAPC2	1911
ANAPC4	1166
ANAPC5	1059
ANAPC7	1788
ANGEL1	912
ANGEL2	418
ANGPT1	58
ANGPT2	756
ANGPT4	417
ANGPTL1	20
ANGPTL2	1387
ANGPTL3	13
ANGPTL4	6263
ANGPTL5	43
ANGPTL7	7
ANHX	45
ANK1	1254
ANK2	1398
ANK3	1323
ANKDD1A	35
