A1CF	32
A2M	646
A4GNT	14
AAAS	2889
AACS	592
AADAC	14
AADAT	43
AAGAB	483
AAK1	1428
AAMDC	590
AANAT	114
AAR2	332
AARS1	1808
AARS2	261
AASDH	215
AASDHPPT	537
AASS	61
AATF	876
AATK	208
ABAT	193
ABCA1	536
ABCA12	98
ABCA13	27
ABCA2	986
ABCA3	558
ABCA4	98
ABCA5	588
ABCA7	157
ABCB1	163
ABCB10	234
ABCB11	407
ABCB5	50
ABCB6	451
ABCB7	1204
ABCB8	288
ABCB9	390
ABCC10	521
ABCC2	50
ABCC3	267
ABCC4	151
ABCC5	740
ABCC8	33
ABCC9	297
ABCD2	474
ABCD3	643
ABCD4	377
ABCE1	1833
ABCF1	2868
ABCF2	6618
ABCF3	1550
ABCG1	93
ABCG2	13
ABCG4	9
ABCG5	238
ABCG8	39
ABHD10	340
ABHD12	257
ABHD12B	535
ABHD13	371
ABHD14A	1167
ABHD14B	687
ABHD15	213
ABHD17A	4197
ABHD17B	337
ABHD17C	237
ABHD18	188
ABHD2	700
ABHD3	71
ABHD5	111
ABHD6	301
ABHD8	93
ABI1	824
ABI2	2853
ABI3	22
ABITRAM	485
ABL1	1345
ABL2	413
ABLIM1	3274
ABLIM2	73
ABLIM3	163
ABR	972
ABRA	181
ABRACL	118
ABRAXAS1	392
ABRAXAS2	238
ABT1	202
ABTB1	792
ABTB2	632
ACAA1	321
ACAA2	1667
ACACA	490
ACACB	860
ACAD10	313
ACAD11	367
ACAD8	105
ACAD9	914
ACADL	701
ACADM	1072
ACADS	396
ACADSB	224
ACADVL	941
ACAN	12
ACAP1	434
ACAP2	1228
ACAP3	191
ACAT1	232
ACAT2	313
ACBD3	518
ACBD4	184
ACBD5	463
ACBD6	464
ACBD7	304
ACCS	793
ACE	57
ACE2	4
ACER1	141
ACER2	47
ACER3	1721
ACHE	18
ACIN1	2902
ACKR2	30
ACKR3	460
ACKR4	70
ACLY	3213
ACMSD	49
ACO1	5084
ACO2	2996
ACOD1	42
ACOT11	166
ACOT12	651
ACOT13	218
ACOT7	3762
ACOT8	402
ACOT9	356
ACOX1	702
ACOX2	180
ACOX3	369
ACP1	947
ACP2	1647
ACP5	322
ACP6	446
ACSBG1	550
ACSBG2	1559
ACSF2	162
ACSF3	257
ACSL1	616
ACSL3	273
ACSL4	462
ACSL5	37
ACSL6	38
ACSS1	152
ACSS2	1437
ACSS3	376
ACTA1	185
ACTA2	3506
ACTB	19019
ACTC1	15
ACTG1	17432
ACTG2	1126
ACTL10	825
ACTL6A	610
ACTL6B	582
ACTN1	5142
ACTN2	60
ACTN4	1047
ACTR10	3556
ACTR1A	2875
ACTR2	2575
ACTR3	617
ACTR3B	1235
ACTR5	487
ACTR6	717
ACTR8	548
ACVR1	484
ACVR1B	582
ACVR1C	15
ACVR2A	403
ACVR2B	45
ACVRL1	100
ACYP1	1255
ACYP2	552
ADA	77
ADA2	105
ADAD1	1264
ADAL	121
ADAM10	595
ADAM11	29
ADAM12	140
ADAM15	283
ADAM17	607
ADAM19	40
ADAM22	33
ADAM23	1709
ADAM28	273
ADAM33	174
ADAM8	6
ADAM9	594
ADAMTS1	264
ADAMTS10	244
ADAMTS12	31
ADAMTS13	641
ADAMTS14	189
ADAMTS15	12
ADAMTS17	248
ADAMTS18	56
ADAMTS19	4
ADAMTS2	370
ADAMTS20	12
ADAMTS3	886
ADAMTS5	309
ADAMTS6	114
ADAMTS7	142
ADAMTS8	71
ADAMTS9	498
ADAMTSL1	68
ADAMTSL2	113
ADAMTSL3	126
ADAMTSL5	47
ADAP1	97
ADAP2	684
ADAR	1524
ADARB1	432
ADARB2	107
ADAT1	316
ADAT2	358
ADCK1	284
ADCK2	185
ADCY1	142
ADCY2	82
ADCY3	85
ADCY5	362
ADCY6	1004
ADCY7	144
ADCY8	16
ADCY9	946
ADCYAP1	12
ADCYAP1R1	30
ADD1	2718
ADD2	46
ADD3	1419
ADGB	631
ADGRA1	87
ADGRA2	239
ADGRA3	386
ADGRB1	182
