A1CF	243
A2M	1021
A4GNT	362
AAAS	1751
AACS	3282
AADAC	32
AADAT	604
AAGAB	1357
AAK1	6479
AAMDC	811
AANAT	208
AAR2	736
AARS1	3174
AARS2	1237
AASDH	1250
AASDHPPT	2166
AASS	79
AATF	1609
AATK	401
ABAT	3680
ABCA1	2575
ABCA12	1461
ABCA13	1872
ABCA2	2079
ABCA3	2745
ABCA4	204
ABCA5	4752
ABCA7	453
ABCB1	220
ABCB10	423
ABCB11	123
ABCB5	370
ABCB6	610
ABCB7	3686
ABCB8	981
ABCB9	1526
ABCC10	1582
ABCC2	151
ABCC3	419
ABCC4	924
ABCC5	2944
ABCC8	791
ABCC9	2223
ABCD2	938
ABCD3	1922
ABCD4	1243
ABCE1	4512
ABCF1	2537
ABCF2	3942
ABCF3	3511
ABCG1	621
ABCG2	117
ABCG4	52
ABCG5	6
ABCG8	13
ABHD10	1050
ABHD12	1901
ABHD12B	488
ABHD13	1087
ABHD14A	646
ABHD14B	1251
ABHD15	365
ABHD17A	4001
ABHD17B	1421
ABHD17C	3024
ABHD18	1069
ABHD2	11142
ABHD3	765
ABHD5	176
ABHD6	3984
ABHD8	61
ABI1	7642
ABI2	6079
ABI3	12
ABITRAM	507
ABL1	2183
ABL2	1503
ABLIM1	5621
ABLIM2	666
ABLIM3	409
ABR	3915
ABRA	8
ABRACL	511
ABRAXAS1	1321
ABRAXAS2	1549
ABT1	593
ABTB1	3381
ABTB2	4343
ACAA1	1329
ACAA2	3375
ACACA	1534
ACACB	3176
ACAD10	300
ACAD11	1716
ACAD8	418
ACAD9	2493
ACADL	5170
ACADM	2001
ACADS	1940
ACADSB	718
ACADVL	395
ACAN	123
ACAP1	709
ACAP2	2513
ACAP3	216
ACAT1	2394
ACAT2	1122
ACBD3	6644
ACBD4	240
ACBD5	2010
ACBD6	1375
ACBD7	273
ACCS	470
ACE	230
ACE2	627
ACER1	74
ACER2	39
ACER3	1191
ACHE	84
ACIN1	1909
ACKR2	69
ACKR3	725
ACKR4	147
ACLY	12725
ACMSD	56
ACO1	2201
ACO2	7671
ACOD1	254
ACOT11	1409
ACOT12	15
ACOT13	1003
ACOT7	1701
ACOT8	677
ACOT9	2677
ACOX1	4082
ACOX2	649
ACOX3	2058
ACP1	3284
ACP2	1197
ACP5	3441
ACP6	934
ACSBG1	1390
ACSBG2	1904
ACSF2	1797
ACSF3	3155
ACSL1	7458
ACSL3	1320
ACSL4	4814
ACSL5	609
ACSL6	997
ACSS1	489
ACSS2	2781
ACSS3	932
ACTA1	994
ACTA2	1096
ACTB	134245
ACTC1	41
ACTG1	39520
ACTG2	95
ACTL10	2
ACTL6A	1992
ACTL6B	194
ACTN1	2929
ACTN2	105
ACTN4	4470
ACTR10	3323
ACTR1A	5398
ACTR2	4734
ACTR3	6819
ACTR3B	1775
ACTR5	1408
ACTR6	3116
ACTR8	804
ACVR1	1223
ACVR1B	571
ACVR1C	26
ACVR2A	2673
ACVR2B	223
ACVRL1	397
ACYP1	875
ACYP2	1562
ADA	1077
ADA2	476
ADAD1	2650
ADAL	910
ADAM10	1634
ADAM11	193
ADAM12	254
ADAM15	626
ADAM17	3646
ADAM19	751
ADAM22	94
ADAM23	980
ADAM28	149
ADAM33	906
ADAM8	242
ADAM9	6308
ADAMTS1	384
ADAMTS10	2250
ADAMTS12	527
ADAMTS13	1656
ADAMTS14	1009
ADAMTS15	170
ADAMTS17	1025
ADAMTS18	1246
ADAMTS19	26
ADAMTS2	361
ADAMTS20	257
ADAMTS3	573
ADAMTS5	1006
ADAMTS6	261
ADAMTS7	480
ADAMTS8	279
ADAMTS9	1809
ADAMTSL1	137
ADAMTSL2	86
ADAMTSL3	1175
ADAMTSL5	765
ADAP1	823
ADAP2	65
ADAR	3408
ADARB1	1244
ADARB2	442
ADAT1	763
ADAT2	794
ADCK1	994
ADCK2	641
ADCY1	197
ADCY2	506
ADCY3	378
ADCY5	396
ADCY6	2301
ADCY7	1366
ADCY8	189
ADCY9	4188
ADCYAP1	38
ADCYAP1R1	350
ADD1	3778
ADD2	141
ADD3	1558
ADGB	1792
ADGRA1	381
ADGRA2	1374
ADGRA3	2599
ADGRB1	494
ADGRB2	20
ADGRB3	1522
ADGRD1	3600
ADGRD2	42
ADGRF4	10
ADGRF5	210
ADGRG1	5995
ADGRG2	802
ADGRG3	76
ADGRG4	2669
ADGRG6	499
ADGRL2	1477
ADGRL3	12893
ADGRL4	415
ADGRV1	1006
ADHFE1	361
ADI1	2674
ADIG	1158
ADIPOQ	136
ADIPOR1	3529
ADIPOR2	3965
ADK	1748
ADM	1015
ADM2	77
ADNP2	949
ADO	286
ADORA1	42
ADORA2A	577
ADORA2B	176
ADPGK	3509
ADPRH	1732
ADPRHL1	183
ADPRM	298
ADPRS	1029
ADRA1A	3
ADRA1B	180
ADRA1D	111
ADRA2A	234
ADRA2C	3148
ADRB1	609
ADRB2	18
ADRB3	91
ADRM1	6085
ADSL	1419
ADSS1	800
ADSS2	1620
AEBP1	1183
AEBP2	426
AEN	1217
AFAP1	1033
AFAP1L1	296
AFAP1L2	2168
AFDN	8740
AFF1	4775
AFF2	631
AFF3	368
AFF4	1594
AFG1L	393
AFG3L2	4827
AFMID	378
AFTPH	1554
AGA	1215
AGAP1	4798
AGAP2	64
AGAP3	1643
AGBL1	763
AGBL2	10
AGBL5	1935
AGFG1	5995
