A1CF	78
A2M	736
A4GNT	52
AAAS	8315
AACS	1874
AADAC	33
AADAT	482
AAGAB	1749
AAK1	3814
AAMDC	2413
AANAT	691
AAR2	982
AARS1	5435
AARS2	1165
AASDH	710
AASDHPPT	876
AASS	242
AATF	3778
AATK	818
ABAT	1080
ABCA1	2279
ABCA12	564
ABCA13	98
ABCA2	4926
ABCA3	1853
ABCA4	310
ABCA5	2521
ABCA7	1542
ABCB1	570
ABCB10	662
ABCB11	1447
ABCB5	324
ABCB6	1700
ABCB7	5047
ABCB8	644
ABCB9	1359
ABCC10	2177
ABCC2	299
ABCC3	291
ABCC4	668
ABCC5	3560
ABCC8	258
ABCC9	870
ABCD2	1280
ABCD3	2351
ABCD4	2571
ABCE1	5598
ABCF1	10197
ABCF2	17905
ABCF3	5288
ABCG1	336
ABCG2	22
ABCG4	116
ABCG5	898
ABCG8	268
ABHD10	956
ABHD12	757
ABHD12B	3353
ABHD13	1449
ABHD14A	4523
ABHD14B	2472
ABHD15	534
ABHD17A	19399
ABHD17B	1387
ABHD17C	913
ABHD18	599
ABHD2	2407
ABHD3	233
ABHD5	369
ABHD6	825
ABHD8	744
ABI1	2635
ABI2	7336
ABI3	74
ABITRAM	1264
ABL1	5866
ABL2	2872
ABLIM1	2933
ABLIM2	720
ABLIM3	521
ABR	4147
ABRA	337
ABRACL	344
ABRAXAS1	1269
ABRAXAS2	948
ABT1	389
ABTB1	2221
ABTB2	4293
ACAA1	891
ACAA2	3724
ACACA	2099
ACACB	3771
ACAD10	1926
ACAD11	1128
ACAD8	277
ACAD9	2587
ACADL	2547
ACADM	3595
ACADS	1570
ACADSB	710
ACADVL	5097
ACAN	47
ACAP1	1342
ACAP2	4592
ACAP3	581
ACAT1	523
ACAT2	1283
ACBD3	1629
ACBD4	1108
ACBD5	1650
ACBD6	1732
ACBD7	1000
ACCS	2303
ACE	157
ACE2	10
ACER1	429
ACER2	191
ACER3	4549
ACHE	15
ACIN1	7538
ACKR2	161
ACKR3	1265
ACKR4	222
ACLY	10442
ACMSD	138
ACO1	19649
ACO2	10211
ACOD1	29
ACOT11	532
ACOT12	1981
ACOT13	727
ACOT7	12392
ACOT8	735
ACOT9	1074
ACOX1	2134
ACOX2	744
ACOX3	2274
ACP1	2652
ACP2	3169
ACP5	170
ACP6	971
ACSBG1	1635
ACSBG2	4772
ACSF2	254
ACSF3	909
ACSL1	1694
ACSL3	876
ACSL4	1534
ACSL5	30
ACSL6	763
ACSS1	318
ACSS2	6323
ACSS3	1191
ACTA1	1038
ACTA2	7839
ACTB	40305
ACTC1	39
ACTG1	49653
ACTG2	1845
ACTL10	2243
ACTL6A	2201
ACTL6B	2707
ACTN1	17420
ACTN2	426
ACTN4	4209
ACTR10	9983
ACTR1A	9265
ACTR2	8449
ACTR3	1626
ACTR3B	4390
ACTR5	2471
ACTR6	2678
ACTR8	1692
ACVR1	1603
ACVR1B	2178
ACVR1C	31
ACVR2A	1347
ACVR2B	137
ACVRL1	478
ACYP1	3142
ACYP2	2314
ADA	171
ADA2	169
ADAD1	5488
ADAL	264
ADAM10	1948
ADAM11	253
ADAM12	294
ADAM15	732
ADAM17	2516
ADAM19	164
ADAM22	64
ADAM23	6126
ADAM28	897
ADAM33	1556
ADAM8	27
ADAM9	3229
ADAMTS1	882
ADAMTS10	543
ADAMTS12	91
ADAMTS13	1957
ADAMTS14	1139
ADAMTS15	25
ADAMTS17	1129
ADAMTS18	128
ADAMTS19	17
ADAMTS2	1184
ADAMTS20	77
ADAMTS3	4882
ADAMTS5	351
ADAMTS6	621
ADAMTS7	437
ADAMTS8	309
ADAMTS9	2212
ADAMTSL1	204
ADAMTSL2	302
ADAMTSL3	520
ADAMTSL5	89
ADAP1	365
ADAP2	3400
ADAR	6669
ADARB1	1815
ADARB2	676
ADAT1	921
ADAT2	1056
ADCK1	1015
ADCK2	470
ADCY1	372
ADCY2	410
ADCY3	426
ADCY5	1297
ADCY6	3549
ADCY7	709
ADCY8	125
ADCY9	3388
ADCYAP1	166
ADCYAP1R1	44
ADD1	12314
ADD2	419
ADD3	5152
ADGB	2352
ADGRA1	311
ADGRA2	666
ADGRA3	1428
ADGRB1	454
ADGRB2	122
ADGRB3	791
ADGRD1	924
ADGRD2	346
ADGRF4	43
ADGRF5	151
ADGRG1	1026
ADGRG2	2517
ADGRG3	36
ADGRG4	356
ADGRG6	416
ADGRL2	1271
ADGRL3	21665
ADGRL4	502
ADGRV1	115
ADHFE1	322
ADI1	3419
ADIG	8
ADIPOQ	516
ADIPOR1	11378
ADIPOR2	6792
ADK	5018
ADM	314
ADM2	228
ADNP2	4094
ADO	449
ADORA1	79
ADORA2A	1239
ADORA2B	548
ADPGK	4230
ADPRH	2508
ADPRHL1	40
ADPRM	804
ADPRS	699
ADRA1A	431
ADRA1B	548
ADRA1D	27
ADRA2A	51
ADRA2C	1650
ADRB1	95
ADRB2	191
ADRB3	2
ADRM1	8698
ADSL	1510
ADSS1	2635
ADSS2	4729
AEBP1	1340
AEBP2	1273
AEN	335
AFAP1	998
AFAP1L1	602
AFAP1L2	698
AFDN	15271
AFF1	1674
AFF2	660
AFF3	1354
AFF4	1957
AFG1L	2149
AFG3L2	4652
AFMID	268
AFTPH	2732
AGA	1640
AGAP1	5451
AGAP2	227
AGAP3	3838
AGBL1	155
AGBL2	1755
AGBL5	15574
AGFG1	3198
AGGF1	3393
AGK	2208
AGL	1088
AGMAT	192
AGMO	516
AGO2	1157
AGO3	3940
AGPAT1	1525
AGPAT2	3181
AGPAT3	1768
AGPAT4	996
AGPAT5	583
AGPS	3839
AGR2	135
AGR3	1
AGRN	5469
AGT	20
AGTPBP1	7626
AGTR1	69
AGTR2	34
AGXT	47
AGXT2	208
AHCY	2902
AHCYL1	2045
AHCYL2	12322
AHDC1	826
AHI1	2465
AHNAK	3415
AHNAK2	1162
AHR	457
AHRR	54
AHSA1	19465
AHSA2P	3044
AHSG	173
AICDA	10
AIDA	2464
AIF1L	12307
AIFM1	5238
AIFM2	685
AIFM3	956
AIG1	2249
AIMP1	4755
AIMP2	14237
AJAP1	1245
AJM1	9759
AK1	3968
AK2	6756
AK3	227
AK4	378
AK5	93
AK6	876
AK7	17737
AK8	8893
AK9	7867
AKAIN1	51
AKAP1	3577
AKAP10	2607
AKAP11	1738
AKAP12	13723
AKAP13	12043
AKAP14	4784
AKAP17A	1032
AKAP5	1832
AKAP6	552
AKAP7	2490
AKAP8	1868
AKAP8L	1838
AKAP9	2260
AKIP1	348
AKIRIN2	17117
AKNA	532
AKNAD1	728
AKR1A1	2017
AKR1D1	34
AKR7A2	8014
AKT1	2607
AKT3	783
ALAD	1722
ALAS1	2004
ALCAM	375
ALDH16A1	1113
ALDH18A1	1790
ALDH1A1	3
ALDH1A2	1366
