A1CF	99
A2M	1462
A4GNT	61
AAAS	1645
AACS	2031
AADAC	5
AADAT	419
AAGAB	1054
AAK1	4024
AAMDC	743
AANAT	103
AAR2	483
AARS1	2204
AARS2	633
AASDH	888
AASDHPPT	1211
AASS	321
AATF	1128
AATK	210
ABAT	2414
ABCA1	2955
ABCA12	431
ABCA13	710
ABCA2	1708
ABCA3	1610
ABCA4	70
ABCA5	2993
ABCA7	354
ABCB1	261
ABCB10	314
ABCB11	148
ABCB5	246
ABCB6	393
ABCB7	2296
ABCB8	806
ABCB9	596
ABCC10	1304
ABCC2	140
ABCC3	380
ABCC4	964
ABCC5	2874
ABCC8	374
ABCC9	1581
ABCD2	595
ABCD3	1508
ABCD4	954
ABCE1	3278
ABCF1	1592
ABCF2	2194
ABCF3	1946
ABCG1	665
ABCG2	78
ABCG4	5
ABCG5	7
ABCG8	5
ABHD10	802
ABHD12	1527
ABHD12B	382
ABHD13	992
ABHD14A	408
ABHD14B	777
ABHD15	431
ABHD17A	2641
ABHD17B	761
ABHD17C	1631
ABHD18	588
ABHD2	7244
ABHD3	754
ABHD5	241
ABHD6	2107
ABHD8	39
ABI1	5304
ABI2	4871
ABI3	5
ABITRAM	493
ABL1	1501
ABL2	804
ABLIM1	4919
ABLIM2	309
ABLIM3	295
ABR	2729
ABRA	3
ABRACL	574
ABRAXAS1	1220
ABRAXAS2	1163
ABT1	440
ABTB1	1740
ABTB2	2741
ACAA1	881
ACAA2	2959
ACACA	946
ACACB	1492
ACAD10	131
ACAD11	906
ACAD8	266
ACAD9	1856
ACADL	3275
ACADM	1778
ACADS	1028
ACADSB	482
ACADVL	471
ACAN	117
ACAP1	807
ACAP2	1949
ACAP3	196
ACAT1	1446
ACAT2	705
ACBD3	3637
ACBD4	136
ACBD5	1506
ACBD6	1057
ACBD7	332
ACCS	434
ACE	238
ACE2	332
ACER1	30
ACER2	15
ACER3	799
ACHE	41
ACIN1	1690
ACKR2	152
ACKR3	618
ACKR4	218
ACLY	5961
ACMSD	24
ACO1	1778
ACO2	6304
ACOD1	294
ACOT11	843
ACOT12	8
ACOT13	802
ACOT7	1204
ACOT8	500
ACOT9	1473
ACOX1	2586
ACOX2	905
ACOX3	1301
ACP1	2428
ACP2	1238
ACP5	2056
ACP6	542
ACSBG1	2135
ACSBG2	1614
ACSF2	2383
ACSF3	1234
ACSL1	3655
ACSL3	920
ACSL4	3612
ACSL5	131
ACSL6	659
ACSS1	611
ACSS2	1299
ACSS3	1133
ACTA1	1235
ACTA2	5608
ACTB	112413
ACTC1	226
ACTG1	27277
ACTG2	3092
ACTL10	2
ACTL6A	1235
ACTL6B	153
ACTN1	3615
ACTN2	107
ACTN4	3133
ACTR10	2265
ACTR1A	3593
ACTR2	3261
ACTR3	5526
ACTR3B	920
ACTR5	885
ACTR6	2184
ACTR8	809
ACVR1	1026
ACVR1B	573
ACVR1C	7
ACVR2A	1386
ACVR2B	166
ACVRL1	170
ACYP1	536
ACYP2	1322
ADA	691
ADA2	635
ADAD1	1098
ADAL	809
ADAM10	1620
ADAM11	148
ADAM12	395
ADAM15	513
ADAM17	2225
ADAM19	531
ADAM22	152
ADAM23	1397
ADAM28	85
ADAM33	1110
ADAM8	320
ADAM9	3446
ADAMTS1	662
ADAMTS10	1711
ADAMTS12	443
ADAMTS13	1165
ADAMTS14	1125
ADAMTS15	474
ADAMTS17	514
ADAMTS18	668
ADAMTS19	53
ADAMTS2	660
ADAMTS20	133
ADAMTS3	566
ADAMTS5	969
ADAMTS6	196
ADAMTS7	482
ADAMTS8	125
ADAMTS9	1417
ADAMTSL1	185
ADAMTSL2	121
ADAMTSL3	559
ADAMTSL5	881
ADAP1	326
ADAP2	46
ADAR	2168
ADARB1	798
ADARB2	186
ADAT1	598
ADAT2	508
ADCK1	531
ADCK2	650
ADCY1	796
ADCY2	446
ADCY3	237
ADCY5	744
ADCY6	1646
ADCY7	1086
ADCY8	83
ADCY9	2280
ADCYAP1	18
ADCYAP1R1	162
ADD1	3235
ADD2	248
ADD3	1071
ADGB	1318
ADGRA1	502
ADGRA2	1006
ADGRA3	2045
ADGRB1	214
ADGRB2	12
ADGRB3	1071
ADGRD1	1730
ADGRD2	20
ADGRF4	31
ADGRF5	176
ADGRG1	3295
ADGRG2	340
ADGRG3	69
ADGRG4	1137
ADGRG6	626
ADGRL2	1343
ADGRL3	8943
ADGRL4	624
ADGRV1	255
ADHFE1	344
ADI1	1718
ADIG	508
ADIPOQ	2572
ADIPOR1	2429
ADIPOR2	3329
ADK	1372
ADM	858
ADM2	213
ADNP2	704
ADO	202
ADORA1	17
