A1CF	156
A2M	1001
A4GNT	302
AAAS	2317
AACS	2673
AADAC	28
AADAT	518
AAGAB	1743
AAK1	5809
AAMDC	1014
AANAT	169
AAR2	863
AARS1	3589
AARS2	1344
AASDH	890
AASDHPPT	1713
AASS	76
AATF	1511
AATK	286
ABAT	3604
ABCA1	3119
ABCA12	408
ABCA13	724
ABCA2	2012
ABCA3	2211
ABCA4	138
ABCA5	3231
ABCA7	470
ABCB1	264
ABCB10	302
ABCB11	105
ABCB5	349
ABCB6	455
ABCB7	5017
ABCB8	1140
ABCB9	1004
ABCC10	1381
ABCC2	341
ABCC3	527
ABCC4	1463
ABCC5	4493
ABCC8	610
ABCC9	1873
ABCD2	878
ABCD3	1869
ABCD4	1368
ABCE1	5966
ABCF1	2924
ABCF2	4246
ABCF3	2875
ABCG1	391
ABCG2	35
ABCG4	42
ABCG5	11
ABCG8	23
ABHD10	1588
ABHD12	1880
ABHD12B	418
ABHD13	1288
ABHD14A	908
ABHD14B	1434
ABHD15	400
ABHD17A	5864
ABHD17B	1080
ABHD17C	2641
ABHD18	909
ABHD2	7521
ABHD3	961
ABHD5	217
ABHD6	3702
ABHD8	67
ABI1	7631
ABI2	6413
ABI3	36
ABITRAM	749
ABL1	1768
ABL2	1066
ABLIM1	6570
ABLIM2	468
ABLIM3	325
ABR	4013
ABRA	8
ABRACL	1059
ABRAXAS1	1732
ABRAXAS2	2040
ABT1	651
ABTB1	2300
ABTB2	3193
ACAA1	1691
ACAA2	2914
ACACA	1210
ACACB	2121
ACAD10	175
ACAD11	2050
ACAD8	396
ACAD9	4456
ACADL	5503
ACADM	3125
ACADS	1566
ACADSB	1144
ACADVL	949
ACAN	102
ACAP1	470
ACAP2	2848
ACAP3	356
ACAT1	2200
ACAT2	1494
ACBD3	5613
ACBD4	201
ACBD5	1961
ACBD6	1740
ACBD7	289
ACCS	644
ACE	658
ACE2	160
ACER1	28
ACER2	41
ACER3	1295
ACHE	68
ACIN1	2749
ACKR2	182
ACKR3	1152
ACKR4	205
ACLY	8769
ACMSD	59
ACO1	2758
ACO2	11652
ACOD1	464
ACOT11	1202
ACOT12	42
ACOT13	1564
ACOT7	2169
ACOT8	925
